GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_EST_VC07,HC01_EST_VC08,HC01_EST_VC09,HC01_EST_VC10
Id,Id2,Geography,Total; Estimate; Total population,Total; Estimate; AGE - 20 to 24 years,Total; Estimate; AGE - 25 to 29 years,Total; Estimate; AGE - 30 to 34 years,Total; Estimate; AGE - 35 to 39 years
1400000US25023508101,25023508101,"Census Tract 5081.01, Plymouth County, Massachusetts",6713,532,290,469,182
1400000US25023508102,25023508102,"Census Tract 5081.02, Plymouth County, Massachusetts",5143,330,229,230,465
1400000US25023508200,25023508200,"Census Tract 5082, Plymouth County, Massachusetts",6374,287,324,150,249
1400000US25023509101,25023509101,"Census Tract 5091.01, Plymouth County, Massachusetts",7190,467,157,392,268
1400000US25023509102,25023509102,"Census Tract 5091.02, Plymouth County, Massachusetts",6020,355,315,362,382
1400000US25023510100,25023510100,"Census Tract 5101, Plymouth County, Massachusetts",4824,291,360,316,287
1400000US25023510200,25023510200,"Census Tract 5102, Plymouth County, Massachusetts",6676,597,519,493,567
1400000US25023510300,25023510300,"Census Tract 5103, Plymouth County, Massachusetts",3848,141,320,387,285
1400000US25023510400,25023510400,"Census Tract 5104, Plymouth County, Massachusetts",3585,203,349,200,226
1400000US25023510501,25023510501,"Census Tract 5105.01, Plymouth County, Massachusetts",2762,231,128,119,171
1400000US25023510502,25023510502,"Census Tract 5105.02, Plymouth County, Massachusetts",5771,380,207,296,386
1400000US25023510503,25023510503,"Census Tract 5105.03, Plymouth County, Massachusetts",4849,313,457,250,400
1400000US25023510600,25023510600,"Census Tract 5106, Plymouth County, Massachusetts",3179,305,214,101,82
1400000US25023510700,25023510700,"Census Tract 5107, Plymouth County, Massachusetts",6180,394,261,705,412
1400000US25023510800,25023510800,"Census Tract 5108, Plymouth County, Massachusetts",6464,840,575,426,509
1400000US25023510900,25023510900,"Census Tract 5109, Plymouth County, Massachusetts",2269,314,200,148,63
1400000US25023511000,25023511000,"Census Tract 5110, Plymouth County, Massachusetts",3269,214,380,285,247
1400000US25023511100,25023511100,"Census Tract 5111, Plymouth County, Massachusetts",5343,310,423,195,370
1400000US25023511200,25023511200,"Census Tract 5112, Plymouth County, Massachusetts",5028,246,328,431,319
1400000US25023511301,25023511301,"Census Tract 5113.01, Plymouth County, Massachusetts",5426,478,324,376,343
1400000US25023511302,25023511302,"Census Tract 5113.02, Plymouth County, Massachusetts",3275,194,135,194,153
1400000US25023511400,25023511400,"Census Tract 5114, Plymouth County, Massachusetts",4240,189,337,373,300
1400000US25023511500,25023511500,"Census Tract 5115, Plymouth County, Massachusetts",4838,415,482,388,419
1400000US25023511600,25023511600,"Census Tract 5116, Plymouth County, Massachusetts",6523,486,311,512,611
1400000US25023511701,25023511701,"Census Tract 5117.01, Plymouth County, Massachusetts",4206,116,249,306,425
1400000US25023511702,25023511702,"Census Tract 5117.02, Plymouth County, Massachusetts",2606,68,159,79,155
1400000US25023520100,25023520100,"Census Tract 5201, Plymouth County, Massachusetts",6721,448,716,417,437
1400000US25023520201,25023520201,"Census Tract 5202.01, Plymouth County, Massachusetts",3761,306,173,328,282
1400000US25023520202,25023520202,"Census Tract 5202.02, Plymouth County, Massachusetts",5793,557,276,209,298
1400000US25023521101,25023521101,"Census Tract 5211.01, Plymouth County, Massachusetts",4374,284,208,250,233
1400000US25023521102,25023521102,"Census Tract 5211.02, Plymouth County, Massachusetts",3645,244,220,290,268
1400000US25023521201,25023521201,"Census Tract 5212.01, Plymouth County, Massachusetts",3108,173,214,172,252
1400000US25023521202,25023521202,"Census Tract 5212.02, Plymouth County, Massachusetts",3737,291,208,201,193
1400000US25023522101,25023522101,"Census Tract 5221.01, Plymouth County, Massachusetts",4693,308,172,177,258
1400000US25023522102,25023522102,"Census Tract 5221.02, Plymouth County, Massachusetts",5867,403,231,384,313
1400000US25023523100,25023523100,"Census Tract 5231, Plymouth County, Massachusetts",3169,134,166,290,201
1400000US25023523201,25023523201,"Census Tract 5232.01, Plymouth County, Massachusetts",2991,212,205,197,127
1400000US25023523202,25023523202,"Census Tract 5232.02, Plymouth County, Massachusetts",8141,450,378,377,585
1400000US25023524101,25023524101,"Census Tract 5241.01, Plymouth County, Massachusetts",3281,194,112,216,198
1400000US25023524102,25023524102,"Census Tract 5241.02, Plymouth County, Massachusetts",3836,238,195,182,197
1400000US25023525101,25023525101,"Census Tract 5251.01, Plymouth County, Massachusetts",6347,1084,351,268,302
1400000US25023525104,25023525104,"Census Tract 5251.04, Plymouth County, Massachusetts",6784,475,500,287,394
1400000US25023525203,25023525203,"Census Tract 5252.03, Plymouth County, Massachusetts",5771,554,445,308,245
1400000US25023525204,25023525204,"Census Tract 5252.04, Plymouth County, Massachusetts",3810,305,269,218,152
1400000US25023525300,25023525300,"Census Tract 5253, Plymouth County, Massachusetts",1677,91,152,124,265
1400000US25023526100,25023526100,"Census Tract 5261, Plymouth County, Massachusetts",7739,529,441,566,359
1400000US25023530100,25023530100,"Census Tract 5301, Plymouth County, Massachusetts",4264,280,277,243,269
1400000US25023530200,25023530200,"Census Tract 5302, Plymouth County, Massachusetts",3779,279,290,299,177
1400000US25023530300,25023530300,"Census Tract 5303, Plymouth County, Massachusetts",4029,298,278,280,256
1400000US25023530400,25023530400,"Census Tract 5304, Plymouth County, Massachusetts",6074,296,155,268,352
1400000US25023530500,25023530500,"Census Tract 5305, Plymouth County, Massachusetts",4987,282,257,260,416
1400000US25023530600,25023530600,"Census Tract 5306, Plymouth County, Massachusetts",6682,454,444,418,459
1400000US25023530700,25023530700,"Census Tract 5307, Plymouth County, Massachusetts",4927,145,188,155,215
1400000US25023530801,25023530801,"Census Tract 5308.01, Plymouth County, Massachusetts",6151,309,369,152,302
1400000US25023530802,25023530802,"Census Tract 5308.02, Plymouth County, Massachusetts",4542,141,375,197,312
1400000US25023530901,25023530901,"Census Tract 5309.01, Plymouth County, Massachusetts",8509,578,324,281,478
1400000US25023530902,25023530902,"Census Tract 5309.02, Plymouth County, Massachusetts",4751,225,183,179,245
1400000US25023540101,25023540101,"Census Tract 5401.01, Plymouth County, Massachusetts",3921,153,216,168,202
1400000US25023540102,25023540102,"Census Tract 5401.02, Plymouth County, Massachusetts",2798,154,163,99,164
1400000US25023540103,25023540103,"Census Tract 5401.03, Plymouth County, Massachusetts",4526,252,195,134,178
1400000US25023541100,25023541100,"Census Tract 5411, Plymouth County, Massachusetts",5462,248,59,201,330
1400000US25023542101,25023542101,"Census Tract 5421.01, Plymouth County, Massachusetts",7779,370,455,412,346
1400000US25023542102,25023542102,"Census Tract 5421.02, Plymouth County, Massachusetts",2534,135,89,196,94
1400000US25023542200,25023542200,"Census Tract 5422, Plymouth County, Massachusetts",6438,305,198,170,236
1400000US25023542300,25023542300,"Census Tract 5423, Plymouth County, Massachusetts",7462,175,830,766,565
1400000US25023543100,25023543100,"Census Tract 5431, Plymouth County, Massachusetts",2912,126,169,218,153
1400000US25023544100,25023544100,"Census Tract 5441, Plymouth County, Massachusetts",5838,217,361,284,368
1400000US25023544200,25023544200,"Census Tract 5442, Plymouth County, Massachusetts",5779,264,110,189,255
1400000US25023545100,25023545100,"Census Tract 5451, Plymouth County, Massachusetts",7138,392,316,296,457
1400000US25023545200,25023545200,"Census Tract 5452, Plymouth County, Massachusetts",5703,456,546,443,270
1400000US25023545300,25023545300,"Census Tract 5453, Plymouth County, Massachusetts",3674,215,269,51,154
1400000US25023545400,25023545400,"Census Tract 5454, Plymouth County, Massachusetts",6020,279,287,351,224
1400000US25023560100,25023560100,"Census Tract 5601, Plymouth County, Massachusetts",6245,464,260,193,244
1400000US25023561100,25023561100,"Census Tract 5611, Plymouth County, Massachusetts",5065,109,130,143,173
1400000US25023561200,25023561200,"Census Tract 5612, Plymouth County, Massachusetts",3045,1369,60,8,0
1400000US25023990003,25023990003,"Census Tract 9900.03, Plymouth County, Massachusetts",0,0,0,0,0
1400000US25025000100,25025000100,"Census Tract 1, Suffolk County, Massachusetts",4668,382,1054,654,268
1400000US25025000201,25025000201,"Census Tract 2.01, Suffolk County, Massachusetts",3857,572,1072,402,251
1400000US25025000202,25025000202,"Census Tract 2.02, Suffolk County, Massachusetts",3982,479,820,254,274
1400000US25025000301,25025000301,"Census Tract 3.01, Suffolk County, Massachusetts",2905,415,635,415,107
1400000US25025000302,25025000302,"Census Tract 3.02, Suffolk County, Massachusetts",3385,324,773,238,230
1400000US25025000401,25025000401,"Census Tract 4.01, Suffolk County, Massachusetts",5112,844,1292,549,191
1400000US25025000402,25025000402,"Census Tract 4.02, Suffolk County, Massachusetts",3431,480,723,439,322
1400000US25025000502,25025000502,"Census Tract 5.02, Suffolk County, Massachusetts",5881,2400,760,518,133
1400000US25025000503,25025000503,"Census Tract 5.03, Suffolk County, Massachusetts",2123,438,631,250,215
1400000US25025000504,25025000504,"Census Tract 5.04, Suffolk County, Massachusetts",4449,773,1032,485,291
1400000US25025000601,25025000601,"Census Tract 6.01, Suffolk County, Massachusetts",3800,569,1068,439,192
1400000US25025000602,25025000602,"Census Tract 6.02, Suffolk County, Massachusetts",3896,795,626,529,106
1400000US25025000701,25025000701,"Census Tract 7.01, Suffolk County, Massachusetts",4296,991,1782,497,210
1400000US25025000703,25025000703,"Census Tract 7.03, Suffolk County, Massachusetts",1926,834,580,189,49
1400000US25025000704,25025000704,"Census Tract 7.04, Suffolk County, Massachusetts",4582,946,1591,832,220
1400000US25025000802,25025000802,"Census Tract 8.02, Suffolk County, Massachusetts",6598,1790,1592,841,244
1400000US25025000803,25025000803,"Census Tract 8.03, Suffolk County, Massachusetts",6257,1991,1615,283,84
1400000US25025010103,25025010103,"Census Tract 101.03, Suffolk County, Massachusetts",3714,1224,277,110,57
1400000US25025010104,25025010104,"Census Tract 101.04, Suffolk County, Massachusetts",4891,1280,668,502,223
1400000US25025010203,25025010203,"Census Tract 102.03, Suffolk County, Massachusetts",5174,1412,1085,646,297
1400000US25025010204,25025010204,"Census Tract 102.04, Suffolk County, Massachusetts",3354,1452,448,238,153
1400000US25025010300,25025010300,"Census Tract 103, Suffolk County, Massachusetts",5389,2154,248,104,20
1400000US25025010403,25025010403,"Census Tract 104.03, Suffolk County, Massachusetts",2869,544,553,204,203
1400000US25025010404,25025010404,"Census Tract 104.04, Suffolk County, Massachusetts",5134,1963,466,180,119
1400000US25025010405,25025010405,"Census Tract 104.05, Suffolk County, Massachusetts",6081,2547,205,109,56
1400000US25025010408,25025010408,"Census Tract 104.08, Suffolk County, Massachusetts",1381,194,524,266,31
1400000US25025010500,25025010500,"Census Tract 105, Suffolk County, Massachusetts",3391,534,847,413,70
1400000US25025010600,25025010600,"Census Tract 106, Suffolk County, Massachusetts",3127,110,396,540,284
1400000US25025010701,25025010701,"Census Tract 107.01, Suffolk County, Massachusetts",2706,372,543,382,153
1400000US25025010702,25025010702,"Census Tract 107.02, Suffolk County, Massachusetts",2587,130,492,409,134
1400000US25025010801,25025010801,"Census Tract 108.01, Suffolk County, Massachusetts",3204,225,554,325,204
1400000US25025010802,25025010802,"Census Tract 108.02, Suffolk County, Massachusetts",3161,209,501,516,215
1400000US25025020101,25025020101,"Census Tract 201.01, Suffolk County, Massachusetts",4910,160,728,908,312
1400000US25025020200,25025020200,"Census Tract 202, Suffolk County, Massachusetts",3787,406,1233,641,198
1400000US25025020301,25025020301,"Census Tract 203.01, Suffolk County, Massachusetts",2355,206,596,387,152
1400000US25025020302,25025020302,"Census Tract 203.02, Suffolk County, Massachusetts",1054,187,291,204,34
1400000US25025020303,25025020303,"Census Tract 203.03, Suffolk County, Massachusetts",3818,261,661,509,376
1400000US25025030100,25025030100,"Census Tract 301, Suffolk County, Massachusetts",2255,258,854,293,189
1400000US25025030200,25025030200,"Census Tract 302, Suffolk County, Massachusetts",1697,239,634,190,124
1400000US25025030300,25025030300,"Census Tract 303, Suffolk County, Massachusetts",5582,357,848,749,217
1400000US25025030400,25025030400,"Census Tract 304, Suffolk County, Massachusetts",2747,324,875,424,229
1400000US25025030500,25025030500,"Census Tract 305, Suffolk County, Massachusetts",2572,318,589,423,237
1400000US25025040100,25025040100,"Census Tract 401, Suffolk County, Massachusetts",2465,50,320,391,98
1400000US25025040200,25025040200,"Census Tract 402, Suffolk County, Massachusetts",1924,69,140,200,271
1400000US25025040300,25025040300,"Census Tract 403, Suffolk County, Massachusetts",4192,70,554,606,602
1400000US25025040401,25025040401,"Census Tract 404.01, Suffolk County, Massachusetts",2753,118,347,345,146
1400000US25025040600,25025040600,"Census Tract 406, Suffolk County, Massachusetts",3081,182,600,590,184
1400000US25025040801,25025040801,"Census Tract 408.01, Suffolk County, Massachusetts",4486,296,332,528,293
1400000US25025050101,25025050101,"Census Tract 501.01, Suffolk County, Massachusetts",5359,328,519,574,732
1400000US25025050200,25025050200,"Census Tract 502, Suffolk County, Massachusetts",6125,562,555,666,534
1400000US25025050300,25025050300,"Census Tract 503, Suffolk County, Massachusetts",2288,265,187,144,108
1400000US25025050400,25025050400,"Census Tract 504, Suffolk County, Massachusetts",2560,180,260,358,263
1400000US25025050500,25025050500,"Census Tract 505, Suffolk County, Massachusetts",2502,273,296,400,192
1400000US25025050600,25025050600,"Census Tract 506, Suffolk County, Massachusetts",2409,234,310,251,239
1400000US25025050700,25025050700,"Census Tract 507, Suffolk County, Massachusetts",5594,420,558,808,442
1400000US25025050901,25025050901,"Census Tract 509.01, Suffolk County, Massachusetts",4518,342,336,623,453
1400000US25025051000,25025051000,"Census Tract 510, Suffolk County, Massachusetts",4659,300,509,495,335
1400000US25025051101,25025051101,"Census Tract 511.01, Suffolk County, Massachusetts",7317,572,687,649,609
1400000US25025051200,25025051200,"Census Tract 512, Suffolk County, Massachusetts",2898,76,511,306,271
1400000US25025060101,25025060101,"Census Tract 601.01, Suffolk County, Massachusetts",3630,134,980,544,262
1400000US25025060200,25025060200,"Census Tract 602, Suffolk County, Massachusetts",2330,94,638,277,149
1400000US25025060301,25025060301,"Census Tract 603.01, Suffolk County, Massachusetts",3582,178,1001,829,178
1400000US25025060400,25025060400,"Census Tract 604, Suffolk County, Massachusetts",5652,215,2185,701,461
1400000US25025060501,25025060501,"Census Tract 605.01, Suffolk County, Massachusetts",4203,343,1167,559,450
1400000US25025060600,25025060600,"Census Tract 606, Suffolk County, Massachusetts",3219,72,944,458,348
1400000US25025060700,25025060700,"Census Tract 607, Suffolk County, Massachusetts",2624,220,162,148,169
1400000US25025060800,25025060800,"Census Tract 608, Suffolk County, Massachusetts",4369,117,1359,696,365
1400000US25025061000,25025061000,"Census Tract 610, Suffolk County, Massachusetts",3294,186,642,272,197
1400000US25025061101,25025061101,"Census Tract 611.01, Suffolk County, Massachusetts",2263,175,110,220,114
1400000US25025061200,25025061200,"Census Tract 612, Suffolk County, Massachusetts",4265,357,1210,737,434
1400000US25025070101,25025070101,"Census Tract 701.01, Suffolk County, Massachusetts",6496,662,1009,836,544
1400000US25025070200,25025070200,"Census Tract 702, Suffolk County, Massachusetts",5503,668,559,200,104
1400000US25025070300,25025070300,"Census Tract 703, Suffolk County, Massachusetts",4453,236,692,653,258
1400000US25025070402,25025070402,"Census Tract 704.02, Suffolk County, Massachusetts",2207,170,287,174,65
1400000US25025070500,25025070500,"Census Tract 705, Suffolk County, Massachusetts",5905,242,1019,773,428
1400000US25025070600,25025070600,"Census Tract 706, Suffolk County, Massachusetts",2507,83,351,429,211
1400000US25025070700,25025070700,"Census Tract 707, Suffolk County, Massachusetts",2783,145,493,338,137
1400000US25025070800,25025070800,"Census Tract 708, Suffolk County, Massachusetts",3452,535,692,633,218
1400000US25025070900,25025070900,"Census Tract 709, Suffolk County, Massachusetts",2966,201,400,421,335
1400000US25025071101,25025071101,"Census Tract 711.01, Suffolk County, Massachusetts",4186,187,882,499,340
1400000US25025071201,25025071201,"Census Tract 712.01, Suffolk County, Massachusetts",3581,184,484,399,194
1400000US25025080100,25025080100,"Census Tract 801, Suffolk County, Massachusetts",2724,326,411,260,247
1400000US25025080300,25025080300,"Census Tract 803, Suffolk County, Massachusetts",2342,183,231,167,212
1400000US25025080401,25025080401,"Census Tract 804.01, Suffolk County, Massachusetts",3091,136,342,303,119
1400000US25025080500,25025080500,"Census Tract 805, Suffolk County, Massachusetts",3123,355,230,268,118
1400000US25025080601,25025080601,"Census Tract 806.01, Suffolk County, Massachusetts",4334,1146,226,107,66
1400000US25025080801,25025080801,"Census Tract 808.01, Suffolk County, Massachusetts",4493,1195,321,57,87
1400000US25025080900,25025080900,"Census Tract 809, Suffolk County, Massachusetts",3786,1568,816,249,95
1400000US25025081001,25025081001,"Census Tract 810.01, Suffolk County, Massachusetts",4993,1125,830,298,319
1400000US25025081100,25025081100,"Census Tract 811, Suffolk County, Massachusetts",4134,759,839,317,339
1400000US25025081200,25025081200,"Census Tract 812, Suffolk County, Massachusetts",3577,244,420,365,382
1400000US25025081300,25025081300,"Census Tract 813, Suffolk County, Massachusetts",5573,787,509,169,264
1400000US25025081400,25025081400,"Census Tract 814, Suffolk County, Massachusetts",2920,682,223,197,146
1400000US25025081500,25025081500,"Census Tract 815, Suffolk County, Massachusetts",2453,266,232,284,99
1400000US25025081700,25025081700,"Census Tract 817, Suffolk County, Massachusetts",3882,456,309,139,262
1400000US25025081800,25025081800,"Census Tract 818, Suffolk County, Massachusetts",3535,144,174,193,196
1400000US25025081900,25025081900,"Census Tract 819, Suffolk County, Massachusetts",3547,285,266,109,236
1400000US25025082000,25025082000,"Census Tract 820, Suffolk County, Massachusetts",2907,128,160,221,207
1400000US25025082100,25025082100,"Census Tract 821, Suffolk County, Massachusetts",5396,489,494,405,334
1400000US25025090100,25025090100,"Census Tract 901, Suffolk County, Massachusetts",4949,465,385,375,345
1400000US25025090200,25025090200,"Census Tract 902, Suffolk County, Massachusetts",2455,258,258,176,132
1400000US25025090300,25025090300,"Census Tract 903, Suffolk County, Massachusetts",3389,285,112,250,259
1400000US25025090400,25025090400,"Census Tract 904, Suffolk County, Massachusetts",4310,368,356,364,301
1400000US25025090600,25025090600,"Census Tract 906, Suffolk County, Massachusetts",2442,209,294,191,95
1400000US25025090700,25025090700,"Census Tract 907, Suffolk County, Massachusetts",4179,414,715,371,293
1400000US25025090901,25025090901,"Census Tract 909.01, Suffolk County, Massachusetts",3853,961,515,387,151
1400000US25025091001,25025091001,"Census Tract 910.01, Suffolk County, Massachusetts",3046,71,468,527,390
1400000US25025091100,25025091100,"Census Tract 911, Suffolk County, Massachusetts",5044,497,779,624,488
1400000US25025091200,25025091200,"Census Tract 912, Suffolk County, Massachusetts",3022,123,277,429,317
1400000US25025091300,25025091300,"Census Tract 913, Suffolk County, Massachusetts",2559,394,220,146,223
1400000US25025091400,25025091400,"Census Tract 914, Suffolk County, Massachusetts",3089,166,223,303,272
1400000US25025091500,25025091500,"Census Tract 915, Suffolk County, Massachusetts",5206,492,627,385,283
1400000US25025091600,25025091600,"Census Tract 916, Suffolk County, Massachusetts",2958,275,328,275,226
1400000US25025091700,25025091700,"Census Tract 917, Suffolk County, Massachusetts",3245,265,348,234,247
1400000US25025091800,25025091800,"Census Tract 918, Suffolk County, Massachusetts",3631,259,330,396,305
1400000US25025091900,25025091900,"Census Tract 919, Suffolk County, Massachusetts",4010,207,324,308,250
1400000US25025092000,25025092000,"Census Tract 920, Suffolk County, Massachusetts",5425,367,429,497,385
1400000US25025092101,25025092101,"Census Tract 921.01, Suffolk County, Massachusetts",7141,459,990,747,602
1400000US25025092200,25025092200,"Census Tract 922, Suffolk County, Massachusetts",3265,237,251,135,202
1400000US25025092300,25025092300,"Census Tract 923, Suffolk County, Massachusetts",3519,295,168,325,232
1400000US25025092400,25025092400,"Census Tract 924, Suffolk County, Massachusetts",5984,535,323,370,390
1400000US25025100100,25025100100,"Census Tract 1001, Suffolk County, Massachusetts",6742,583,529,451,483
1400000US25025100200,25025100200,"Census Tract 1002, Suffolk County, Massachusetts",3173,245,277,202,299
1400000US25025100300,25025100300,"Census Tract 1003, Suffolk County, Massachusetts",4064,405,352,336,191
1400000US25025100400,25025100400,"Census Tract 1004, Suffolk County, Massachusetts",5667,566,402,632,313
1400000US25025100500,25025100500,"Census Tract 1005, Suffolk County, Massachusetts",7337,500,674,865,372
1400000US25025100601,25025100601,"Census Tract 1006.01, Suffolk County, Massachusetts",5903,221,1065,845,503
1400000US25025100603,25025100603,"Census Tract 1006.03, Suffolk County, Massachusetts",2092,92,232,408,204
1400000US25025100700,25025100700,"Census Tract 1007, Suffolk County, Massachusetts",4417,222,370,489,227
1400000US25025100800,25025100800,"Census Tract 1008, Suffolk County, Massachusetts",6583,416,804,763,452
1400000US25025100900,25025100900,"Census Tract 1009, Suffolk County, Massachusetts",4196,305,340,254,317
1400000US25025101001,25025101001,"Census Tract 1010.01, Suffolk County, Massachusetts",6345,211,671,385,634
1400000US25025101002,25025101002,"Census Tract 1010.02, Suffolk County, Massachusetts",5779,395,583,403,340
1400000US25025101101,25025101101,"Census Tract 1011.01, Suffolk County, Massachusetts",3789,332,276,233,428
1400000US25025101102,25025101102,"Census Tract 1011.02, Suffolk County, Massachusetts",5068,342,470,210,285
1400000US25025110103,25025110103,"Census Tract 1101.03, Suffolk County, Massachusetts",6303,339,893,757,528
1400000US25025110201,25025110201,"Census Tract 1102.01, Suffolk County, Massachusetts",2512,109,198,227,224
1400000US25025110301,25025110301,"Census Tract 1103.01, Suffolk County, Massachusetts",2691,200,157,193,346
1400000US25025110401,25025110401,"Census Tract 1104.01, Suffolk County, Massachusetts",3768,217,273,329,321
1400000US25025110403,25025110403,"Census Tract 1104.03, Suffolk County, Massachusetts",4504,401,201,285,387
1400000US25025110501,25025110501,"Census Tract 1105.01, Suffolk County, Massachusetts",3544,68,214,375,369
1400000US25025110502,25025110502,"Census Tract 1105.02, Suffolk County, Massachusetts",4656,192,561,476,440
1400000US25025110601,25025110601,"Census Tract 1106.01, Suffolk County, Massachusetts",2991,69,59,147,225
1400000US25025110607,25025110607,"Census Tract 1106.07, Suffolk County, Massachusetts",5352,240,267,528,580
1400000US25025120103,25025120103,"Census Tract 1201.03, Suffolk County, Massachusetts",1700,42,109,149,137
1400000US25025120104,25025120104,"Census Tract 1201.04, Suffolk County, Massachusetts",2303,80,306,401,281
1400000US25025120105,25025120105,"Census Tract 1201.05, Suffolk County, Massachusetts",2756,212,47,28,126
1400000US25025120201,25025120201,"Census Tract 1202.01, Suffolk County, Massachusetts",3777,209,511,736,367
1400000US25025120301,25025120301,"Census Tract 1203.01, Suffolk County, Massachusetts",5263,376,734,660,567
1400000US25025120400,25025120400,"Census Tract 1204, Suffolk County, Massachusetts",6324,265,1149,804,616
1400000US25025120500,25025120500,"Census Tract 1205, Suffolk County, Massachusetts",2685,242,495,485,127
1400000US25025120600,25025120600,"Census Tract 1206, Suffolk County, Massachusetts",2313,254,367,486,211
1400000US25025120700,25025120700,"Census Tract 1207, Suffolk County, Massachusetts",2291,125,301,400,237
1400000US25025130100,25025130100,"Census Tract 1301, Suffolk County, Massachusetts",6632,181,592,445,609
1400000US25025130200,25025130200,"Census Tract 1302, Suffolk County, Massachusetts",5269,141,439,256,282
1400000US25025130300,25025130300,"Census Tract 1303, Suffolk County, Massachusetts",4691,107,222,456,224
1400000US25025130402,25025130402,"Census Tract 1304.02, Suffolk County, Massachusetts",5078,116,319,339,385
1400000US25025130404,25025130404,"Census Tract 1304.04, Suffolk County, Massachusetts",3258,157,296,217,235
1400000US25025130406,25025130406,"Census Tract 1304.06, Suffolk County, Massachusetts",6011,290,559,440,385
1400000US25025140102,25025140102,"Census Tract 1401.02, Suffolk County, Massachusetts",5266,303,329,424,399
1400000US25025140105,25025140105,"Census Tract 1401.05, Suffolk County, Massachusetts",4149,312,287,230,112
1400000US25025140106,25025140106,"Census Tract 1401.06, Suffolk County, Massachusetts",2179,167,153,135,112
1400000US25025140107,25025140107,"Census Tract 1401.07, Suffolk County, Massachusetts",2688,192,200,258,159
1400000US25025140201,25025140201,"Census Tract 1402.01, Suffolk County, Massachusetts",2347,134,96,221,162
1400000US25025140202,25025140202,"Census Tract 1402.02, Suffolk County, Massachusetts",6525,418,458,408,479
1400000US25025140300,25025140300,"Census Tract 1403, Suffolk County, Massachusetts",7361,508,608,426,469
1400000US25025140400,25025140400,"Census Tract 1404, Suffolk County, Massachusetts",8750,669,678,566,452
1400000US25025160101,25025160101,"Census Tract 1601.01, Suffolk County, Massachusetts",9286,496,635,1107,853
1400000US25025160200,25025160200,"Census Tract 1602, Suffolk County, Massachusetts",4357,289,441,282,561
1400000US25025160300,25025160300,"Census Tract 1603, Suffolk County, Massachusetts",2476,113,347,229,184
1400000US25025160400,25025160400,"Census Tract 1604, Suffolk County, Massachusetts",3054,221,365,285,366
1400000US25025160501,25025160501,"Census Tract 1605.01, Suffolk County, Massachusetts",5145,374,523,349,574
1400000US25025160502,25025160502,"Census Tract 1605.02, Suffolk County, Massachusetts",4832,130,709,409,561
1400000US25025160601,25025160601,"Census Tract 1606.01, Suffolk County, Massachusetts",4833,342,331,527,400
1400000US25025160602,25025160602,"Census Tract 1606.02, Suffolk County, Massachusetts",5289,425,506,481,470
1400000US25025170100,25025170100,"Census Tract 1701, Suffolk County, Massachusetts",7471,534,370,742,622
1400000US25025170200,25025170200,"Census Tract 1702, Suffolk County, Massachusetts",5322,156,246,545,270
1400000US25025170300,25025170300,"Census Tract 1703, Suffolk County, Massachusetts",8806,362,972,1005,456
1400000US25025170400,25025170400,"Census Tract 1704, Suffolk County, Massachusetts",6484,344,468,359,678
1400000US25025170501,25025170501,"Census Tract 1705.01, Suffolk County, Massachusetts",3540,336,217,241,279
1400000US25025170502,25025170502,"Census Tract 1705.02, Suffolk County, Massachusetts",2652,87,188,134,66
1400000US25025170601,25025170601,"Census Tract 1706.01, Suffolk County, Massachusetts",5571,369,513,424,358
1400000US25025170701,25025170701,"Census Tract 1707.01, Suffolk County, Massachusetts",2068,99,195,166,128
1400000US25025170702,25025170702,"Census Tract 1707.02, Suffolk County, Massachusetts",6044,364,781,707,645
1400000US25025170800,25025170800,"Census Tract 1708, Suffolk County, Massachusetts",5894,425,458,720,274
1400000US25025180101,25025180101,"Census Tract 1801.01, Suffolk County, Massachusetts",5001,192,271,496,433
1400000US25025180200,25025180200,"Census Tract 1802, Suffolk County, Massachusetts",4053,151,193,215,304
1400000US25025180301,25025180301,"Census Tract 1803.01, Suffolk County, Massachusetts",3073,54,228,154,135
1400000US25025180400,25025180400,"Census Tract 1804, Suffolk County, Massachusetts",2050,180,181,91,74
1400000US25025180500,25025180500,"Census Tract 1805, Suffolk County, Massachusetts",4214,203,364,403,276
1400000US25025980101,25025980101,"Census Tract 9801.01, Suffolk County, Massachusetts",322,8,5,11,49
1400000US25025980300,25025980300,"Census Tract 9803, Suffolk County, Massachusetts",365,22,29,41,35
1400000US25025980700,25025980700,"Census Tract 9807, Suffolk County, Massachusetts",8,0,0,0,0
1400000US25025981000,25025981000,"Census Tract 9810, Suffolk County, Massachusetts",0,0,0,0,0
1400000US25025981100,25025981100,"Census Tract 9811, Suffolk County, Massachusetts",409,49,24,30,50
1400000US25025981201,25025981201,"Census Tract 9812.01, Suffolk County, Massachusetts",0,0,0,0,0
1400000US25025981202,25025981202,"Census Tract 9812.02, Suffolk County, Massachusetts",224,139,21,22,6
1400000US25025981300,25025981300,"Census Tract 9813, Suffolk County, Massachusetts",426,40,39,40,85
1400000US25025981501,25025981501,"Census Tract 9815.01, Suffolk County, Massachusetts",0,0,0,0,0
1400000US25025981502,25025981502,"Census Tract 9815.02, Suffolk County, Massachusetts",12,0,0,0,0
1400000US25025981600,25025981600,"Census Tract 9816, Suffolk County, Massachusetts",0,0,0,0,0
1400000US25025981700,25025981700,"Census Tract 9817, Suffolk County, Massachusetts",0,0,0,0,0
